putativeCellType,geneticLine,acgPeak,burstIndex,firingRate,troughtToPeak,brainRegion,lightResponse,rateDuringRipples,preferedThetaphase,thetaModulation,sessionName
Narrow Interneuron,id2/dlx/ai80,2.38,28.0555555555556,0.502482182566592,0.178677676141521,CA3,0,2.38216197167826,1.48397775844542,0.297281293948528,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.42,9.51196028283436,2.26349674540854,0.595282670229318,CA3,0,2.38725116010445,1.8998886371874,0.208457432420535,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.26,12.6694855532065,0.962408416268102,0.773248761845829,CA1sp,0,7.34082793550926,3.40537666429263,0.155433527070462,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.34,4.87996632996633,1.16743898144468,0.631769117868378,CA1sp,0,3.35280137025812,2.25262743751137,0.102170741887012,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.3,11.54412086709,0.984389619541334,0.756242535025789,CA1sp,0,6.06104898663748,3.01551832490738,0.12090156572242,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,1.5,0.555025307302965,0.973593870169876,0.4898841576463,PTLp,1,2.71846918477563,3.71296985804708,0.0301832066671524,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.22,2.62635253054101,0.704627261358988,0.745827186527267,CA1sp,0,8.35709805217997,3.12053968534156,0.126091257195846,fnkx9_200826_sess8
Wide Interneuron,id2/dlx/ai80,1.7,0.410452698232681,1.1356878038842,0.662941343291719,PTLp,1,1.67586554439195,1.73416179487536,0.00688821616222679,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.3,1.8712224753227,0.83541828613101,0.621901889495257,CA1sp,0,6.19240030633202,2.82879654552733,0.153334326204161,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.18,2.75290437890974,0.679864368292439,0.750813310068224,CA1sp,0,5.76356584920579,2.97741626425197,0.141077581005907,fnkx9_200826_sess8
Pyramidal Cell,id2/dlx/ai80,2.22,3.24545102593883,0.781229206846053,0.743705778976743,CA1sp,0,2.24712655477374,3.17534387414525,0.0866089652072482,fnkx9_200826_sess8
Wide Interneuron,id2/dlx/ai80,1.34,0.371218546791066,0.693337561358718,0.580110518681004,PTLp,0,0.179207207924385,0.653796301919246,0.029823669273304,fnkx9_200826_sess8
Wide Interneuron,id2/dlx/ai80,0.9,0.104016477857879,2.99226488030889,0.644197834314805,CA1sp,1,8.47900503314341,0.107908879623304,0.282121757202285,fnkx9_200826_sess8
Wide Interneuron,id2/dlx/ai80,1.62,0.629528632645111,1.07806425800369,0.514699164436169,CA3,0,2.91823718797716,2.5534847255358,0.139568495212246,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.3,2.10592160133445,0.721683463151946,0.61055133479998,CA1sp,0,9.01976595315423,3.31981758608867,0.226443860742777,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,2.02,0.654111427467829,20.5198420847947,0.225327902325289,CA1sp,0,26.8445397471489,3.20743676499364,0.34827009916957,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.34,7.85329453025894,1.15703172843588,0.59412812942019,CA1sp,0,2.59397450216116,2.80120127193247,0.171808924462329,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.34,3.90671217292378,0.562474545813425,0.687951162626611,CA1sp,0,17.3399212722234,3.08812123613907,0.306277205558934,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.42,10.9545165394402,1.00254515638779,0.624709984776697,CA3,0,0.728655646138488,1.77416304796164,0.196344900735747,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,1.42,0.590345233589841,2.19240636038163,0.47238640176908,DG,0,-2.30250062835484,5.64146828004724,0.0878722007954837,fnkx9_200827_sess9
Wide Interneuron,id2/dlx/ai80,0.9,0.0909449040463729,3.78887426438492,0.66429174893995,CA1sp,1,19.0626254847093,0.853467592572266,0.166377444266123,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.26,6.86643656521284,0.66997236049485,0.721306608359097,CA1sp,0,13.0321344131149,3.40973716810147,0.218674132555036,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.26,3.18655692729767,0.941413260682784,0.721093506591437,CA3,0,9.2507166425853,2.44849885822352,0.180210001100045,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,1.78,0.952719500011617,2.85988625536309,0.348935175887953,CA1sp,0,4.18196013613471,2.94095351187061,0.267343959474358,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,1.58,0.0569001261943393,2.222754772588,0.36992938498628,CA1sp,0,5.22295237904671,2.38450070796513,0.167390285025602,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.26,2.93636862314866,1.55449608584517,0.670468622252074,CA1sp,0,6.43475668190562,3.10900268649187,0.176701430283642,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.3,4.3638708637298,3.1433881690633,0.768395101867945,CA1sp,0,13.1102660513459,2.76948801523181,0.130561220681332,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.3,3.0130318731355,0.797608459059245,0.731285367252766,CA1sp,0,7.48839432591737,3.34198492499483,0.175712615526353,fnkx9_200827_sess9
Wide Interneuron,id2/dlx/ai80,1.54,0.178580449608487,2.07536026232678,0.646204210500548,CA1sp,0,-2.48218500312951,5.74901604866091,0.177392524578455,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.34,4.30010384215992,0.751739648254225,0.536299655334966,CA3,0,0.211185369022852,2.00938410672225,0.171278562891955,fnkx9_200827_sess9
Wide Interneuron,id2/dlx/ai80,1.66,0.248496446145435,0.978170109951359,0.489151614987804,CA1sp,0,16.7939365347057,2.66988491230658,0.219404394381365,fnkx9_200827_sess9
Wide Interneuron,id2/dlx/ai80,1.74,0.822193658954585,1.2159681833664,0.584239880055849,CA3,0,-0.817883637301989,4.57397278521854,0.0966322742559771,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.3,3.33576693088583,1.19923480022591,0.741721536024169,CA1sp,0,4.24539174318464,2.82487428612249,0.119333161187413,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.18,2.68320802005013,0.860365927444661,0.738290940595685,CA1sp,0,3.12492871574886,3.69352570936671,0.212858868512561,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.26,2.3569147629575,0.81999466280487,0.580471161352962,CA1sp,0,9.03391701912195,3.25750397286993,0.226955004318027,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,1.5,0.181965857404454,2.32214206355629,0.388147386706914,PTLp,0,1.31058302772753,5.47029487994076,0.0327783686672173,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.26,3.63353658536585,0.617930252737422,0.749219265030688,CA1sp,0,6.97590988229618,3.47151335580743,0.207539629898718,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.34,7.16388651268891,0.89652729173885,0.755278851062528,CA1sp,0,4.26120768036441,2.96653893075454,0.132750604384004,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.3,3.30525152017689,0.959647034968685,0.67102882505192,CA1sp,0,3.31236021168727,3.18899152917694,0.0696039228431407,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.42,16.2478260869565,0.293143293100361,0.777154871564917,CA3,0,1.28497439962023,1.46318228750259,0.243751454791254,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,1.3,0.15650249031544,2.17626937761561,0.517091384865729,PTLp,0,2.39451904203437,0.946030519133325,0.00564770416942392,fnkx9_200827_sess9
Pyramidal Cell,id2/dlx/ai80,2.18,2.13536518396485,0.699512199412908,0.756075186072028,CA1sp,0,5.51263841066733,3.31190500891645,0.122526279645142,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,1.9,0.49703285569547,0.831299327229593,0.41803028521129,CA1sp,0,14.9318209768817,2.50305800577094,0.164863336433235,fnkx9_200827_sess9
Narrow Interneuron,id2/dlx/ai80,1.9,0.395913144602901,15.4641200976234,0.252327295147223,CA1sp,0,26.5211434747896,3.20077071947366,0.32553524909331,fnkx9_200828_sess10
Narrow Interneuron,id2/dlx/ai80,1.86,0.818546785603109,3.05104177859174,0.352153247818213,PTLp,0,2.45807360080621,2.55334445177266,0.0331072280333055,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.26,6.76716917922948,1.14015898000478,0.754540896465315,CA1sp,0,3.35435140677108,2.50588304754174,0.118496679888163,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.26,5.87463408425608,1.26327377780077,0.687825861613467,CA1sp,0,0.832549249486877,2.49058779697426,0.149804874744431,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.34,3.1497955010225,1.10880582151398,0.623208006094273,CA3,0,5.61869320635231,2.67980779121685,0.167591105461521,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.34,2.25493250259605,0.359823530208224,0.732217726109115,CA1sp,0,19.647649713727,3.25840577095388,0.144172060255469,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.22,4.63873106060606,0.508869959850513,0.648203253066988,CA1sp,0,10.2667680644662,3.28514728618975,0.291912436338335,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.34,4.0518717260764,1.00219616434273,0.666379584537268,CA1sp,0,4.90922930048962,2.74780528290902,0.125300431658352,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.3,7.73262661955242,0.809937289780924,0.609831218643748,CA1sp,0,3.96987019770749,2.98361712250665,0.177333824929245,fnkx9_200828_sess10
Narrow Interneuron,id2/dlx/ai80,2.18,1.21289985724839,6.15776685218569,0.266057304724719,CA1so,0,13.9035879576578,2.96479965149899,0.352650455894363,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.38,4.31607397476005,3.35931001758312,0.592041427237803,CA3,0,1.65195169013611,2.35289372365971,0.0695313624603401,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.18,1.80071691947061,4.36475625718958,0.67699736084789,CA1sp,0,11.8731057526362,3.10226156063962,0.193465641802839,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,1.7,0.686775559588627,2.8476195669355,0.475073496749818,PTLp,0,4.05408440306131,2.65688481657671,0.0127814029466973,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.26,2.25499412455934,1.17191902538768,0.71390755966813,CA1sp,0,9.57180859515324,3.3080192572813,0.257674478217423,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,1.98,1.09955593754476,1.22470943159289,0.624176616475811,CA3,0,-0.334401702870924,4.70472087020764,0.0426772066088131,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.38,4.83375314861461,0.308580972161501,0.51308438871971,PTLp,0,0.365582371076489,1.19505090540393,0.0657722243502444,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.3,3.64828897338403,0.516435605447077,0.742956995376397,CA1sp,0,6.02523400966382,2.6528489298932,0.156965025910094,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,1.98,0.887262079062958,0.419552599847266,0.704169649699934,PTLp,0,0.448097968924112,4.70567664161919,0.040017343618169,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.34,2.96945399007255,0.643105369000344,0.671378849556332,CA1sp,0,8.89135400074366,3.41893591587782,0.286626058821688,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.1,1.56734947237741,1.04322584647365,0.751562655738641,CA1sp,0,8.40460797693147,3.14767749934849,0.208015521221724,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,1.94,1.37695978186776,0.728117212099191,0.494357497313443,PTLp,0,0.574224979912466,4.94528451766033,0.0427445540191841,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.3,2.38294010889292,0.537471214026254,0.689276443278895,CA1sp,0,6.85397823461655,2.81113763998583,0.173721208692882,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,1.5,0,0.12124120249603,0.612922641614475,CA1sp,1,9.01270225216209,5.9882279831308,0.215705619217867,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.38,5.30843706777317,0.343913711261941,0.726180938440483,CA1sp,0,4.13505687576556,2.58411713060287,0.189192460518807,fnkx9_200828_sess10
Pyramidal Cell,id2/dlx/ai80,2.1,0.617737003058104,0.493386070217179,0.494823684209792,PTLp,0,0.785349743653789,5.65106319666551,0.0396721525635287,fnkx9_200828_sess10
Wide Interneuron,id2/dlx/ai80,0.86,0.0777248013383521,6.52335348338216,0.594958191401918,CA1sp,1,25.8882546457446,1.26145200057165,0.119763523900372,fnkx9_200828_sess10
Narrow Interneuron,id2/dlx/ai80,1.94,0.498738790069381,4.29713700210185,0.354786956074261,CA1sp,0,18.875790989677,3.28606243946637,0.328339878003522,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.94,0.473201069065796,7.72652737103817,0.275161032472502,CA1sp,0,6.73623553400742,2.29528480339053,0.345656440660451,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.870261431646451,5.09622709440562,0.36312724784187,CA1sp,0,9.82097512139575,1.72915974612325,0.339137191273752,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.98,0.805014398213446,4.39306320764823,0.332737227570311,CA1sp,0,4.56288683612759,2.71411178930745,0.229096690740532,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.74,0.35383417672246,0.840465214369841,0.375887044075983,CA1sp,0,12.6482519711232,3.85768334673073,0.310720027277052,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,3.44986271279517,1.07086970162867,0.672743509664162,CA1sp,0,5.28783817692619,2.78930996677259,0.16044651280709,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,2.48687572590012,1.08913243283987,0.758055339131736,CA1sp,0,7.00299173917272,2.94013389654153,0.203415006928169,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,2.75788834951456,0.904737678873642,0.771720416637853,CA1sp,0,12.2307968703075,3.32685527786922,0.265026240011015,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,4.92999357739242,0.839386636960449,0.539306557914418,CA1sp,0,8.46057135621659,3.22286604131009,0.271001430290291,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,19.3709832498355,2.17635027551639,0.76084617763689,CA1sp,0,13.1175701504611,2.36202573487949,0.220308206227496,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,6.92059436682191,4.35130538571586,0.712143219204185,CA1sp,0,4.67218118106425,2.72556466875575,0.141584422474855,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.42,9.75230898404702,0.821971766315934,0.49206530415608,CA1sp,0,12.0318840884076,3.22028853371311,0.165890225902711,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,3.92190226876091,0.966597396565209,0.761531755806288,CA1sp,0,9.48275410636336,3.24849086230936,0.173649847130671,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,1.98,0.759280054900493,0.647690727371887,0.761335579289393,CA1sp,0,3.20423064355455,3.17853395178481,0.214037946528815,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,7.35410161090458,0.689525116873038,0.760720280991903,CA1sp,0,24.1347345093669,3.33203676864611,0.186242765224396,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,5.13280374783583,0.919555987396678,0.590112049041228,CA1sp,0,17.8500362699592,3.02256205975733,0.266793664364321,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,6.36936936936937,1.08511298523063,0.778739383187409,CA1sp,0,12.6022324298899,3.17673785727642,0.23061700768463,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.94,0.908044164037855,1.77319550643421,0.240028383252348,CA1sp,0,2.10653602556068,1.95318829768646,0.267245211283027,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,1.98,0.710126776964823,1.05311143159479,0.773225102027369,CA1sp,0,8.75107107130152,2.96015641358567,0.218252919398948,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.14,1.47276452157146,0.540717867278663,0.735681883680782,CA1sp,0,21.9990898528123,3.36296375158086,0.282245084938921,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,35.7744927536232,0.313141480672536,0.775566966680588,CA1sp,0,12.6056450292393,3.13530245119807,0.21198429180879,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,11.4377623845508,2.72419210725948,0.758789258377579,CA1sp,0,20.7451093047794,3.12275241047088,0.260589281242394,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,3.6659421864812,1.10182721352182,0.705291437906522,CA1sp,0,2.72843999448092,2.87254983724541,0.128445324036004,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.9,0.27035112580696,3.27730517461662,0.370188236990769,CA1sp,0,12.1496895577866,3.21438131159319,0.343124532368247,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,4.21862265688671,0.742405200966068,0.774182576855636,CA1sp,0,12.6696665298584,3.23075357782648,0.245007434452688,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.06,0.958059897386947,2.68108218477312,0.378463763334103,CA1sp,0,2.16428253627684,3.04517442117812,0.18740671442877,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,5.61111111111111,0.339907779951991,0.65127868411839,CA1sp,0,12.5451157803972,3.24530714278823,0.242316921726676,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.42,4.74697695642254,0.726842230470101,0.562815327222627,CA1sp,0,14.4861525605007,2.99985230205635,0.168132437925828,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,3.50012465719272,0.730253933373365,0.774444525020737,CA1sp,0,7.46876562301754,3.43777091455452,0.160737550167526,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,15.7225042301184,0.166124604954375,0.763819260372129,CA1sp,0,27.3546242656087,3.05694283968733,0.254922954403521,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,4.0110254763434,0.89158411723736,0.744942323431646,CA1sp,0,4.15825403018481,2.58849045035826,0.123931531494787,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,4.09565386107877,0.644181863743142,0.743816288166586,CA1sp,0,3.21196100616108,2.97488984013836,0.179097687932698,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,4.03551609322974,0.616988100917205,0.615371004261089,CA1sp,0,2.64458729997139,2.81228688454439,0.212407271279433,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,12.4691358024691,0.250787212433594,0.699510632088668,CA1sp,0,4.87085740683035,3.12790678213563,0.211005456280823,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,3.50556647020301,1.87943710691484,0.769795765316117,CA1sp,0,10.0374922216405,3.10101485129015,0.206768232113217,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,7.78954248366013,1.00662323938386,0.683891758865043,CA1sp,0,4.25479226639352,2.93029529264126,0.184365624697968,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,4.58439716312057,0.413555089199371,0.72650712868001,CA1sp,0,9.3384799195162,2.93840894226615,0.158239268407804,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,10.0032567049808,0.675707003090102,0.763112038539623,CA1sp,0,12.6213077200808,2.86765311336882,0.216480518122949,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,1.09826018189007,1.01551589981694,0.551542845762267,CA1sp,1,7.32416994577059,2.71711192138287,0.137703300817314,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.18,4.19804400977995,0.60243027181076,0.644085688021062,CA1sp,0,6.06507035130623,2.87017043747808,0.130676484144705,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,1.82,0.820502901353965,0.841320337221959,0.378831812087558,CA1sp,0,6.38560992461546,3.45688865704285,0.404863710306265,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.34,6.93664890467732,1.1944649156658,0.769546579427062,CA1sp,0,10.5617001823378,2.8634707557926,0.193415419924004,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.3,6.87645300564597,1.05506393022913,0.760974108780614,CA1sp,0,10.2229522379703,3.14711443340071,0.163267298025763,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,2.12019637717962,0.776566047999938,0.528817291010783,CA1sp,0,13.5830138154914,3.6598301828245,0.306832744780634,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.26,5.21210889882162,0.524861905338635,0.735291261170135,CA1sp,0,19.1973499772737,3.410238779061,0.258029950658969,fnkx9_200909_sess17
Pyramidal Cell,id2/dlx/ai80,2.22,3.85511590727418,1.15880264949425,0.69189700857866,CA1sp,0,0.507171553668937,2.85772181046072,0.165546396117532,fnkx9_200909_sess17
Narrow Interneuron,id2/dlx/ai80,2.14,1.45577732922282,26.4200440137027,0.255465163684435,CA1so,0,20.958927460974,2.5593627013634,0.260534587987654,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,8.1292309612316,3.29425009885139,0.667984736237271,CA1sp,0,4.85820966414829,2.82608695509344,0.24366198478816,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,0.488655382376869,14.0587563767929,0.323328766251193,DG,0,4.56333441865954,1.78624273359598,0.302405619782453,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.9,1.14436853229935,7.83271109564109,0.295057878772895,CA1sp,0,20.456282006442,3.27609341214402,0.390901893694294,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,8.37029384756658,0.568816468612849,0.677717352594709,DG,0,11.7014985994955,2.63228370183534,0.28733044094842,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.02,1.12481589740104,11.379577338956,0.456191922247114,CA1sp,0,15.0240555486219,2.53966295913453,0.314910355083476,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,3.27003444316877,1.00590931987933,0.764528054272198,CA1sp,0,15.7233179836916,2.69091733743641,0.287798777550998,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.86,0.813890387224374,2.65147864615516,0.359777159535451,CA1sp,0,5.55881510228604,3.33907546083963,0.134615695105068,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.42,3.43029307039167,1.13767065825677,0.517642288521797,DG,0,-2.73015873015873,5.86508729612448,0.0942422095351776,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,4.45753784201632,2.15664809243918,0.701444511452396,CA1sp,0,4.87143756156887,2.65153837691113,0.212032767367142,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,4.81378902608181,2.21333638367345,0.755207496061093,CA1sp,0,21.9307679331101,2.55783944429372,0.334315718828296,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.34,4.91335636154289,0.964097128809057,0.690321022454403,DG,0,5.59551145326638,2.509487876773,0.160111082806613,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,4.00884288655011,1.74383412355936,0.629233687695268,CA1sp,0,6.7753032102064,2.86153161047921,0.296627243640449,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,7.01388888888889,0.971216013878006,0.768042505741115,CA1sp,0,16.8814298768679,2.61209357171477,0.272782567019694,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,4.58599932777218,1.65678812422075,0.764262067177498,CA1sp,0,7.87510237159805,2.48381229978086,0.20761258794666,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,4.76094276094276,1.38432045867992,0.757528409559356,CA1sp,0,9.01824665293332,2.74371391207074,0.23199413441507,fnkx8_200831_sess11
Wide Interneuron,id2/dlx/ai80,1.54,0.100907501456998,5.6046705945554,0.501813863251251,CA1sp,0,7.84467081392681,3.33549666216258,0.183497594640832,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.34,13.0324488959175,1.94639140360033,0.740562313350969,CA1sp,0,10.9714817996357,2.5410338450141,0.225188070622504,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.14,1.38295949112822,2.12817150601933,0.760091571665345,CA1sp,0,0.324570336516744,3.1698142101486,0.297647547108535,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,0.76826036193812,4.0490449330133,0.281944319004305,CA1sp,0,12.3676427399707,3.25074429037893,0.279805760895929,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,7.94972962147006,0.589651238841369,0.723798870686831,CA1sp,0,16.3108023048538,2.82946047526232,0.390627233010659,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.1,1.08183035362684,2.43464601636749,0.662677366359018,CA1sp,0,-0.987838564252218,2.49080028013124,0.241352388744248,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,5.29728613569321,2.01749995906776,0.703962111192398,CA1sp,0,3.47673072623773,2.24404882685828,0.20329754516911,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.02,1.00719981087064,5.40410490392087,0.42405269666816,CA1sp,0,2.32837187233339,2.14891229367499,0.264354572961426,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.18,6.28259337561663,4.59516242407491,0.408873465796798,CA1so,0,25.2202574447679,2.50253204740754,0.42784650480949,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,1.98,1.29868908799523,11.8579031223205,0.354228485838807,CA1sp,0,5.1226088528441,1.57859582512521,0.253066122029567,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.02,1.02037272245588,6.77158641199726,0.405152622960978,CA1so,0,26.3343518443886,3.03576874788092,0.324173468566783,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.06,1.12103762179953,12.1649320246958,0.264421943083903,CA1sp,0,9.86821354989624,2.72306096279094,0.270097391312067,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.26,3.80549304714096,1.67463266783655,0.668575635383005,CA1sp,0,2.91894080673947,2.72889462960356,0.103765222653434,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.3,5.70882842025699,2.99608671669352,0.741848203234969,CA1sp,0,5.85765203273076,2.51584186943167,0.132513829207606,fnkx8_200831_sess11
Narrow Interneuron,id2/dlx/ai80,2.06,0.859220262807906,23.4246390834422,0.292820274451175,DG,0,14.4595308525205,2.73108975336284,0.309596924764869,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,2.22,2.47599591419816,0.326365362099027,0.764720245142679,CA1sp,0,7.49549122140506,2.96384089909312,0.280278554068391,fnkx8_200831_sess11
Pyramidal Cell,id2/dlx/ai80,1.5,0.23137461225653,3.84591114092129,0.541382384334871,CA1sp,0,-4.7894408453878,0.10337109398154,0.0411445287574392,fnkx8_200831_sess11
